event_type,code_system,raw_code,normalized_code,mimic_token,mimic_token_id,mapping_status,oov_cause,needed_normalization,description,source_code_system,n_events,n_patients,sample_description
procedure,ICD9PCS,81.92,8192,CCS_163,71.0,mapped_ccs,,true,Other non-OR therapeutic procedures on musculoskeletal system (procedure),ICD-9-CM Volume 3,1,1,INJECTION INTO JOINT
procedure,ICD9PCS,48.36,4836,CCS_95,226.0,mapped_ccs,,true,Other non-OR lower GI therapeutic procedures (procedure),ICD-9-CM Volume 3,1,1,POLYPECTOMY OF RECTUM
procedure,ICD10PCS,00764ZZ,00764ZZ,CCS_9,220.0,mapped_ccs,,false,Other OR therapeutic nervous system procedures (procedure),ICD-10-PCS,1,1,"Dilation of Cerebral Ventricle, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,08SR0ZZ,08SR0ZZ,CCS_19,100.0,mapped_ccs,,false,Other therapeutic procedures on eyelids; conjunctiva; cornea (procedure),ICD-10-PCS,1,1,"Reposition Left Lower Eyelid, Open Approach"
procedure,ICD10PCS,0C5F3ZZ,0C5F3ZZ,CCS_33,158.0,mapped_ccs,,false,Other OR therapeutic procedures on nose; mouth and pharynx (procedure),ICD-10-PCS,1,1,"Destruction of Left Sublingual Gland, Percutaneous Approach"
procedure,ICD10PCS,0C5H3ZZ,0C5H3ZZ,CCS_33,158.0,mapped_ccs,,false,Other OR therapeutic procedures on nose; mouth and pharynx (procedure),ICD-10-PCS,1,1,"Destruction of Left Submaxillary Gland, Percutaneous Approach"
procedure,ICD10PCS,0NR007Z,0NR007Z,CCS_161,69.0,mapped_ccs,,false,Other OR therapeutic procedures on bone (procedure),ICD-10-PCS,1,1,"Replacement of Skull with Autologous Tissue Substitute, Open Approach"
procedure,ICD10PCS,0DD98ZX,0DD98ZX,CCS_70,199.0,mapped_ccs,,false,Upper gastrointestinal endoscopy; biopsy (procedure),ICD-10-PCS,1,1,"Extraction of Duodenum, Via Natural or Artificial Opening Endoscopic, Diagnostic"
procedure,ICD10PCS,081Y3J3,081Y3J3,CCS_19,100.0,mapped_ccs,,false,Other therapeutic procedures on eyelids; conjunctiva; cornea (procedure),ICD-10-PCS,1,1,"Bypass Left Lacrimal Duct to Nasal Cavity with Synthetic Substitute, Percutaneous Approach"
procedure,ICD10PCS,0NS005Z,0NS005Z,CCS_148,54.0,mapped_ccs,,false,Other fracture and dislocation procedure (procedure),ICD-10-PCS,1,1,"Reposition Skull with External Fixation Device, Open Approach"
procedure,ICD10PCS,0NU00JZ,0NU00JZ,CCS_161,69.0,mapped_ccs,,false,Other OR therapeutic procedures on bone (procedure),ICD-10-PCS,1,1,"Supplement Skull with Synthetic Substitute, Open Approach"
procedure,ICD10PCS,BQ33ZZZ,BQ33ZZZ,CCS_198,109.0,mapped_ccs,,false,Magnetic resonance imaging (procedure),ICD-10-PCS,3,2,Magnetic Resonance Imaging (MRI) of Right Femur
procedure,ICD10PCS,03QH0ZZ,03QH0ZZ,CCS_59,186.0,mapped_ccs,,false,Other OR procedures on vessels of head and neck (procedure),ICD-10-PCS,1,1,"Repair Right Common Carotid Artery, Open Approach"
procedure,ICD10PCS,0DP60UZ,0DP60UZ,CCS_94,225.0,mapped_ccs,,false,Other OR upper GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Removal of Feeding Device from Stomach, Open Approach"
procedure,ICD10PCS,0VCSXZZ,0VCSXZZ,CCS_229,144.0,mapped_ccs,,false,Nonoperative removal of foreign body (procedure),ICD-10-PCS,1,1,"Extirpation of Matter from Penis, External Approach"
procedure,ICD10PCS,0BQT4ZZ,0BQT4ZZ,CCS_42,168.0,mapped_ccs,,false,Other OR Rx procedures on respiratory system and mediastinum (procedure),ICD-10-PCS,3,3,"Repair Diaphragm, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,0H9HX0Z,0H9HX0Z,CCS_168,76.0,mapped_ccs,,false,Incision and drainage; skin and subcutaneous tissue (procedure),ICD-10-PCS,1,1,"Drainage of Right Upper Leg Skin with Drainage Device, External Approach"
procedure,ICD10PCS,0V9530Z,0V9530Z,CCS_117,20.0,mapped_ccs,,false,Other non-OR therapeutic procedures; male genital (procedure),ICD-10-PCS,1,1,"Drainage of Scrotum with Drainage Device, Percutaneous Approach"
procedure,ICD10PCS,0D2DX0Z,0D2DX0Z,CCS_95,226.0,mapped_ccs,,false,Other non-OR lower GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Change Drainage Device in Lower Intestinal Tract, External Approach"
procedure,ICD10PCS,08RK3JZ,08RK3JZ,CCS_15,56.0,mapped_ccs,,false,Lens and cataract procedures (procedure),ICD-10-PCS,1,1,"Replacement of Left Lens with Synthetic Substitute, Percutaneous Approach"
procedure,ICD10PCS,0DNE0ZZ,0DNE0ZZ,CCS_90,221.0,mapped_ccs,,false,Excision; lysis peritoneal adhesions (procedure),ICD-10-PCS,3,3,"Release Large Intestine, Open Approach"
procedure,ICD9PCS,63.1,631,CCS_118,21.0,mapped_ccs,,true,Other OR therapeutic procedures; male genital (procedure),ICD-9-CM Volume 3,1,1,EXC SPERMATIC VARICOCELE
procedure,ICD10PCS,0DSB0ZZ,0DSB0ZZ,CCS_96,227.0,mapped_ccs,,false,Other OR lower GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Reposition Ileum, Open Approach"
procedure,ICD10PCS,0DNA0ZZ,0DNA0ZZ,CCS_90,221.0,mapped_ccs,,false,Excision; lysis peritoneal adhesions (procedure),ICD-10-PCS,2,2,"Release Jejunum, Open Approach"
procedure,ICD10PCS,03PY03Z,03PY03Z,CCS_61,189.0,mapped_ccs,,false,Other OR procedures on vessels other than head and neck (procedure),ICD-10-PCS,1,1,"Removal of Infusion Device from Upper Artery, Open Approach"
procedure,ICD10PCS,0LXK0ZZ,0LXK0ZZ,CCS_160,68.0,mapped_ccs,,false,Other therapeutic procedures on muscles and tendons (procedure),ICD-10-PCS,1,1,"Transfer Left Hip Tendon, Open Approach"
procedure,ICD10PCS,0LNN0ZZ,0LNN0ZZ,CCS_160,68.0,mapped_ccs,,false,Other therapeutic procedures on muscles and tendons (procedure),ICD-10-PCS,1,1,"Release Right Lower Leg Tendon, Open Approach"
procedure,ICD10PCS,02713ZZ,02713ZZ,CCS_45,171.0,mapped_ccs,,false,Percutaneous transluminal coronary angioplasty (PTCA) (procedure),ICD-10-PCS,1,1,"Dilation of Coronary Artery, Two Arteries, Percutaneous Approach"
procedure,ICD10PCS,2W3NX2Z,2W3NX2Z,CCS_214,128.0,mapped_ccs,,false,Traction; splints; and other wound care (procedure),ICD-10-PCS,1,1,Immobilization of Right Upper Leg using Cast
procedure,ICD10PCS,3E0H33Z,3E0H33Z,CCS_95,226.0,mapped_ccs,,false,Other non-OR lower GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Introduction of Anti-inflammatory into Lower GI, Percutaneous Approach"
procedure,ICD9PCS,83.14,8314,CCS_160,68.0,mapped_ccs,,true,Other therapeutic procedures on muscles and tendons (procedure),ICD-9-CM Volume 3,1,1,FASCIOTOMY
procedure,ICD9PCS,81.44,8144,CCS_152,59.0,mapped_ccs,,true,Arthroplasty knee (procedure),ICD-9-CM Volume 3,1,1,PATELLAR STABILIZATION
procedure,ICD10PCS,0DSA4ZZ,0DSA4ZZ,CCS_96,227.0,mapped_ccs,,false,Other OR lower GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Reposition Jejunum, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,0DW67UZ,0DW67UZ,CCS_94,225.0,mapped_ccs,,false,Other OR upper GI therapeutic procedures (procedure),ICD-10-PCS,1,1,"Revision of Feeding Device in Stomach, Via Natural or Artificial Opening"
procedure,ICD10PCS,0DNW3ZZ,0DNW3ZZ,CCS_90,221.0,mapped_ccs,,false,Excision; lysis peritoneal adhesions (procedure),ICD-10-PCS,1,1,"Release Peritoneum, Percutaneous Approach"
procedure,ICD10PCS,BQ31ZZZ,BQ31ZZZ,CCS_198,109.0,mapped_ccs,,false,Magnetic resonance imaging (procedure),ICD-10-PCS,2,1,Magnetic Resonance Imaging (MRI) of Left Hip
procedure,ICD10PCS,0PB13ZX,0PB13ZX,CCS_159,66.0,mapped_ccs,,false,Other diagnostic procedures on musculoskeletal system (procedure),ICD-10-PCS,1,1,"Excision of 1 to 2 Ribs, Percutaneous Approach, Diagnostic"
procedure,ICD10PCS,02WY33Z,02WY33Z,CCS_63,191.0,mapped_ccs,,false,Other non-OR therapeutic cardiovascular procedures (procedure),ICD-10-PCS,1,1,"Revision of Infusion Device in Great Vessel, Percutaneous Approach"
procedure,ICD9PCS,88.66,8866,CCS_191,102.0,mapped_ccs,,true,Arterio- or venogram (not heart and head) (procedure),ICD-9-CM Volume 3,2,2,CONTRAST PHLEBOGRAM-LEG
procedure,ICD10PCS,0WHG43Z,0WHG43Z,CCS_99,230.0,mapped_ccs,,false,Other OR gastrointestinal therapeutic procedures (procedure),ICD-10-PCS,1,1,"Insertion of Infusion Device into Peritoneal Cavity, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,0Q9800Z,0Q9800Z,CCS_161,69.0,mapped_ccs,,false,Other OR therapeutic procedures on bone (procedure),ICD-10-PCS,1,1,"Drainage of Right Femoral Shaft with Drainage Device, Open Approach"
procedure,ICD10PCS,0J9N00Z,0J9N00Z,CCS_168,76.0,mapped_ccs,,false,Incision and drainage; skin and subcutaneous tissue (procedure),ICD-10-PCS,1,1,"Drainage of Right Lower Leg Subcutaneous Tissue and Fascia with Drainage Device, Open Approach"
procedure,ICD10PCS,0DBW0ZZ,0DBW0ZZ,CCS_99,230.0,mapped_ccs,,false,Other OR gastrointestinal therapeutic procedures (procedure),ICD-10-PCS,1,1,"Excision of Peritoneum, Open Approach"
procedure,ICD10PCS,0LNK3ZZ,0LNK3ZZ,CCS_160,68.0,mapped_ccs,,false,Other therapeutic procedures on muscles and tendons (procedure),ICD-10-PCS,1,1,"Release Left Hip Tendon, Percutaneous Approach"
procedure,ICD10PCS,3E0T3BZ,3E0T3BZ,CCS_8,209.0,mapped_ccs,,false,Other non-OR or closed therapeutic nervous system procedures (procedure),ICD-10-PCS,2,1,"Introduction of Anesthetic Agent into Peripheral Nerves and Plexi, Percutaneous Approach"
procedure,ICD10PCS,0BNT0ZZ,0BNT0ZZ,CCS_42,168.0,mapped_ccs,,false,Other OR Rx procedures on respiratory system and mediastinum (procedure),ICD-10-PCS,1,1,"Release Diaphragm, Open Approach"
procedure,ICD10PCS,0HBMXZZ,0HBMXZZ,CCS_170,79.0,mapped_ccs,,false,Excision of skin lesion (procedure),ICD-10-PCS,1,1,"Excision of Right Foot Skin, External Approach"
procedure,ICD10PCS,0FN44ZZ,0FN44ZZ,CCS_90,221.0,mapped_ccs,,false,Excision; lysis peritoneal adhesions (procedure),ICD-10-PCS,1,1,"Release Gallbladder, Percutaneous Endoscopic Approach"
procedure,ICD10PCS,0JHD3XZ,0JHD3XZ,CCS_174,83.0,mapped_ccs,,false,Other non-OR therapeutic procedures on skin and breast (procedure),ICD-10-PCS,1,1,"Insertion of Tunneled Vascular Access Device into Right Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach"
procedure,ICD10PCS,047Y3DZ,047Y3DZ,CCS_61,189.0,mapped_ccs,,false,Other OR procedures on vessels other than head and neck (procedure),ICD-10-PCS,1,1,"Dilation of Lower Artery with Intraluminal Device, Percutaneous Approach"
procedure,ICD10PCS,0W9J30Z,0W9J30Z,CCS_88,218.0,mapped_ccs,,false,Abdominal paracentesis (procedure),ICD-10-PCS,1,1,"Drainage of Pelvic Cavity with Drainage Device, Percutaneous Approach"
procedure,ICD10PCS,3E1H78Z,3E1H78Z,CCS_95,226.0,mapped_ccs,,false,Other non-OR lower GI therapeutic procedures (procedure),ICD-10-PCS,2,2,"Irrigation of Lower GI using Irrigating Substance, Via Natural or Artificial Opening"
procedure,ICD10PCS,09W78JZ,09W78JZ,CCS_22,134.0,mapped_ccs,,false,Tympanoplasty (procedure),ICD-10-PCS,1,1,"Revision of Synthetic Substitute in Right Tympanic Membrane, Via Natural or Artificial Opening Endoscopic"
procedure,ICD10PCS,02703DZ,02703DZ,CCS_45,171.0,mapped_ccs,,false,Percutaneous transluminal coronary angioplasty (PTCA) (procedure),ICD-10-PCS,1,1,"Dilation of Coronary Artery, One Artery with Intraluminal Device, Percutaneous Approach"
procedure,ICD10PCS,02JY3ZZ,02JY3ZZ,CCS_62,190.0,mapped_ccs,,false,Other diagnostic cardiovascular procedures (procedure),ICD-10-PCS,1,1,"Inspection of Great Vessel, Percutaneous Approach"
procedure,ICD10PCS,027F3ZZ,027F3ZZ,CCS_43,169.0,mapped_ccs,,false,Heart valve procedures (procedure),ICD-10-PCS,1,1,"Dilation of Aortic Valve, Percutaneous Approach"
procedure,ICD10PCS,09950ZX,09950ZX,CCS_25,149.0,mapped_ccs,,false,Diagnostic procedures on ear (procedure),ICD-10-PCS,1,1,"Drainage of Right Middle Ear, Open Approach, Diagnostic"
procedure,ICD10PCS,099K8ZZ,099K8ZZ,CCS_26,150.0,mapped_ccs,,false,Other therapeutic ear procedures (procedure),ICD-10-PCS,1,1,"Drainage of Nasal Mucosa and Soft Tissue, Via Natural or Artificial Opening Endoscopic"
medication,RXNORM,885857,885857,RXN_885857,30343.0,rxcui_exact,,false,balsalazide disodium 750 MG Oral Capsule (medication),RXNORM,1,1,balsalazide disodium
medication,RXNORM,1088800,1088800,RXN_1088800,,oov,pediatric_absent,false,calcium carbonate/vitamin D3,RXNORM,1,1,calcium carbonate/vitamin D3
medication,RXNORM,7982,7982,RXN_7982,,oov,pediatric_absent,false,pen G benz/pen G procaine,RXNORM,1,1,pen G benz/pen G procaine
medication,RXNORM,309368,309368,RXN_309368,29074.0,rxcui_exact,,false,clotrimazole 10 MG/ML Vaginal Cream (medication),RXNORM,1,1,clotrimazole
medication,RXNORM,1309239,1309239,RXN_1309239,,oov,pediatric_absent,false,coconut oil,RXNORM,1,1,coconut oil
medication,RXNORM,307684,307684,RXN_307684,,oov,pediatric_absent,false,acetaminophen,RXNORM,1,1,acetaminophen
medication,RXNORM,485514,485514,RXN_485514,,oov,pediatric_absent,false,5-hydroxytryptophan (5-HTP),RXNORM,1,1,5-hydroxytryptophan (5-HTP)
medication,RXNORM,984078,984078,RXN_984078,,oov,pediatric_absent,false,amphotericin B lipid complex,RXNORM,2,1,amphotericin B lipid complex
medication,RXNORM,1928312,1928312,RXN_1928312,,oov,pediatric_absent,false,flu vacc qs2017-18 36mos up/PF,RXNORM,1,1,flu vacc qs2017-18 36mos up/PF
medication,RXNORM,864681,864681,RXN_864681,,oov,pediatric_absent,false,atovaquone/proguanil HCl,RXNORM,2,2,atovaquone/proguanil HCl
medication,RXNORM,1098608,1098608,RXN_1098608,,oov,pediatric_absent,false,lamotrigine,RXNORM,2,1,lamotrigine
diagnosis,ICD10,S42.301A,S42301A,ICD10_S42301A,15796.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of shaft of humerus, right arm, initial encounter for closed fracture",ICD10,5,1,"Closed fracture of right humerus, initial encounter"
diagnosis,ICD10,K81.0,K810,PHE_574.3,26060.0,mapped_phecode,,true,Cholecystitis without cholelithiasis (digestive),ICD10,2,1,Acute cholecystitis
diagnosis,ICD10,D68.318,D68318,ICD10_D68318,6654.0,unmapped_icd_in_vocab,,true,"Other hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors",ICD10,4,1,"Other hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors"
diagnosis,ICD10,K02.61,K0261,ICD10_K0261,,oov,unknown_unmappable,true,,ICD10,1,1,Acute enamel dental caries
diagnosis,ICD10,S30.822A,S30822A,ICD10_S30822A,15113.0,unmapped_icd_in_vocab,,true,"Blister (nonthermal) of penis, initial encounter",ICD10,1,1,"Blister (nonthermal) of penis, initial encounter"
diagnosis,ICD10,T23.322D,T23322D,ICD10_T23322D,,oov,unknown_unmappable,true,,ICD10,3,1,"Burn of finger, left, third degree, subsequent encounter"
diagnosis,ICD10,S36.039D,S36039D,ICD10_S36039D,,oov,unknown_unmappable,true,,ICD10,3,1,"Laceration of spleen, subsequent encounter"
diagnosis,ICD10,F31.81,F3181,ICD10_F3181,7407.0,unmapped_icd_in_vocab,,true,Bipolar II disorder,ICD10,1,1,Bipolar II disorder
diagnosis,ICD10,S62.001D,S62001D,ICD10_S62001D,16513.0,unmapped_icd_in_vocab,,true,"Unspecified fracture of navicular [scaphoid] bone of right wrist, subsequent encounter for fracture with routine healing",ICD10,11,1,"Closed fracture of scaphoid of right wrist with routine healing, unspecified portion of scaphoid, subsequent encounter"
diagnosis,ICD10,S32.612A,S32612A,ICD10_S32612A,,oov,unknown_unmappable,true,,ICD10,2,1,"Displaced avulsion fracture of left ischium, initial encounter for closed fracture"
diagnosis,ICD9,724.3,7243,PHE_764,26554.0,mapped_phecode,,true,Sciatica (symptoms),ICD9,1,1,Sciatica
diagnosis,ICD10,S05.12XA,S0512XA,ICD10_S0512XA,14354.0,unmapped_icd_in_vocab,,true,"Contusion of eyeball and orbital tissues, left eye, initial encounter",ICD10,1,1,"Contusion of left eye, initial encounter"
diagnosis,ICD10,W46.1XXA,W461XXA,ICD10_W461XXA,20473.0,unmapped_icd_in_vocab,,true,"Contact with contaminated hypodermic needle, initial encounter",ICD10,1,1,"Contact with contaminated hypodermic needle, initial encounter"
diagnosis,ICD10,S91.111A,S91111A,ICD10_S91111A,17946.0,unmapped_icd_in_vocab,,true,"Laceration without foreign body of right great toe without damage to nail, initial encounter",ICD10,3,1,"Laceration of right great toe without foreign body present or damage to nail, initial encounter"
diagnosis,ICD10,S52.612A,S52612A,ICD10_S52612A,16236.0,unmapped_icd_in_vocab,,true,"Displaced fracture of left ulna styloid process, initial encounter for closed fracture",ICD10,1,1,"Traumatic closed fracture of ulnar styloid with minimal displacement, left, initial encounter"
diagnosis,ICD9,914.4,9144,PHE_912,26662.0,mapped_phecode,,true,Insect bite (injuries & poisonings),ICD9,1,1,"Hand(s) except finger(s) alone, insect bite, nonvenomous, without mention of infection(914.4)"
diagnosis,ICD10,Z53.20,Z5320,ICD10_Z5320,21279.0,unmapped_icd_in_vocab,,true,Procedure and treatment not carried out because of patient's decision for unspecified reasons,ICD10,4,4,Left against medical advice
diagnosis,ICD9,998.51,99851,PHE_080,25017.0,mapped_phecode,,true,Postoperative infection (infectious diseases),ICD9,1,1,Infected postoperative seroma
diagnosis,ICD10,P77.3,P773,ICD10_P773,,oov,unknown_unmappable,true,,ICD10,1,1,Stage 3 necrotizing enterocolitis in newborn
diagnosis,ICD10,S91.301D,S91301D,ICD10_S91301D,,oov,unknown_unmappable,true,,ICD10,1,1,"Wound, open, foot, right, subsequent encounter"
diagnosis,ICD10,S90.821D,S90821D,ICD10_S90821D,,oov,unknown_unmappable,true,,ICD10,2,1,"Blister (nonthermal), right foot, subsequent encounter"
diagnosis,ICD10,T25.021A,T25021A,ICD10_T25021A,18515.0,unmapped_icd_in_vocab,,true,"Burn of unspecified degree of right foot, initial encounter",ICD10,2,1,"Burn of unspecified degree of right foot, initial encounter"
diagnosis,ICD9,520.0,5200,PHE_520.1,25925.0,mapped_phecode,,true,Hereditary disturbances in tooth structure (digestive),ICD9,2,1,Edentulous
diagnosis,ICD10,H53.141,H53141,ICD10_H53141,8534.0,unmapped_icd_in_vocab,,true,"Visual discomfort, right eye",ICD10,2,1,"Visual discomfort, right eye"
diagnosis,ICD10,S50.311A,S50311A,ICD10_S50311A,16025.0,unmapped_icd_in_vocab,,true,"Abrasion of right elbow, initial encounter",ICD10,2,1,"Abrasion of right elbow, initial encounter"
diagnosis,ICD10,I07.8,I078,PHE_394.7,25682.0,mapped_phecode,,true,Disease of tricuspid valve (circulatory system),ICD10,1,1,Other rheumatic tricuspid valve diseases
diagnosis,ICD10,P25.8,P258,PHE_656.22,26276.0,mapped_phecode,,true,Interstitial emphysema and related conditions of newborn (pregnancy complications),ICD10,2,2,Other conditions related to interstitial emphysema originating in the perinatal period
diagnosis,ICD10,P96.0,P960,PHE_656,26274.0,mapped_phecode,,true,Other perinatal conditions of fetus or newborn (pregnancy complications),ICD10,2,2,Congenital renal failure
diagnosis,ICD10,B48.8,B488,PHE_117,25041.0,mapped_phecode,,true,Mycoses (infectious diseases),ICD10,1,1,Other specified mycoses
diagnosis,ICD9,521.20,52120,PHE_521.2,25929.0,mapped_phecode,,true,"Dental abrasion, erosion and attrition (digestive)",ICD9,2,2,Dental abrasion
diagnosis,ICD9,960.8,9608,PHE_960,26682.0,mapped_phecode,,true,Poisoning by antibiotics (injuries & poisonings),ICD9,1,1,Accidental gentamicin overdose
diagnosis,ICD9,793.1,7931,PHE_514,25914.0,mapped_phecode,,true,Abnormal findings examination of lungs (respiratory),ICD9,1,1,Pulmonary infiltrates on chest radiography
diagnosis,ICD9,816.12,81612,PHE_804,26613.0,mapped_phecode,,true,Fracture of hand or wrist (injuries & poisonings),ICD9,1,1,Open fracture of distal phalanx of finger
diagnosis,ICD10,M26.34,M2634,ICD10_M2634,11336.0,unmapped_icd_in_vocab,,true,Vertical displacement of fully erupted tooth or teeth,ICD10,2,2,Intrusion of tooth
diagnosis,ICD10,S63.619A,S63619A,ICD10_S63619A,,oov,unknown_unmappable,true,,ICD10,1,1,"Finger sprain, initial encounter"
procedure,ICD10PCS,01PY0MZ,01PY0MZ,CCS_9,220.0,mapped_ccs,,false,Other OR therapeutic nervous system procedures (procedure),ICD-10-PCS,2,1,"Removal of Neurostimulator Lead from Peripheral Nerve, Open Approach"
procedure,ICD9PCS,86.94,8694,CCS_9,220.0,mapped_ccs,,true,Other OR therapeutic nervous system procedures (procedure),ICD-9-CM Volume 3,2,1,INS/REPL SINGLE PUL GEN
procedure,ICD10PCS,BH49ZZZ,BH49ZZZ,CCS_196,107.0,mapped_ccs,,false,Diagnostic ultrasound of abdomen or retroperitoneum (procedure),ICD-10-PCS,1,1,Ultrasonography of Abdominal Wall
procedure,ICD10PCS,BN2FZZZ,BN2FZZZ,CCS_177,86.0,mapped_ccs,,false,Computerized axial tomography (CT) scan head (procedure),ICD-10-PCS,1,1,Computerized Tomography (CT Scan) of Temporal Bones
procedure,ICD10PCS,08UM3JZ,08UM3JZ,CCS_21,123.0,mapped_ccs,,false,Other extraocular muscle and orbit therapeutic procedures (procedure),ICD-10-PCS,1,1,"Supplement Left Extraocular Muscle with Synthetic Substitute, Percutaneous Approach"
