event_type,code_system,raw_code,normalized_code,mimic_token,mapping_status,oov_cause,n_events,n_patients,sample_description
medication,RXNORM,616480,616480,RXN_616480,oov,pediatric_absent,1,1,phenol
drg,DRG,MS334,MS334,DRG_MS334,oov,unknown_unmappable,1,1,RECTAL RESECTION W/O CC/MCC
drg,DRG,MS674,MS674,DRG_MS674,oov,unknown_unmappable,1,1,OTHER KIDNEY & URINARY TRACT PROCEDURES W CC
diagnosis,ICD10,M24.676,M24676,ICD10_M24676,oov,unknown_unmappable,1,1,"Ankylosis, unspecified foot"
drg,DRG,OMAPR191,OMAPR191,DRG_OMAPR191,oov,unknown_unmappable,1,1,CARDIAC CATHETERIZATION FOR CORONARY ARTERY DISEASE
drg,DRG,MS840,MS840,DRG_MS840,oov,unknown_unmappable,1,1,LYMPHOMA & NON-ACUTE LEUKEMIA W MCC
drg,DRG,OMAPR341,OMAPR341,DRG_OMAPR341,oov,unknown_unmappable,1,1,FRACTURE OF PELVIS OR DISLOCATION OF HIP
procedure,HCPCS,44216,44216,HCPCS_44216,oov,unknown_unmappable,1,1,RECTAL PROLAPSE REDUCTION
drg,DRG,MS408,MS408,DRG_MS408,oov,unknown_unmappable,1,1,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC
drg,DRG,MS695,MS695,DRG_MS695,oov,unknown_unmappable,1,1,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W MCC
diagnosis,ICD9,943.03,94303,ICD9_94303,oov,code_version_mismatch,1,1,Burn of unspecified degree of upper arm
drg,DRG,MS254,MS254,DRG_MS254,oov,unknown_unmappable,1,1,OTHER VASCULAR PROCEDURES W/O CC/MCC
drg,DRG,OMAPR321,OMAPR321,DRG_OMAPR321,oov,unknown_unmappable,1,1,CERVICAL SPINAL FUSION & OTHER BACK/NECK PROC EXC DISC EXCIS/DECOMP
drg,DRG,OMAPR930,OMAPR930,DRG_OMAPR930,oov,unknown_unmappable,1,1,MULTIPLE SIGNIFICANT TRAUMA W/O O.R. PROCEDURE
drg,DRG,MS950,MS950,DRG_MS950,oov,unknown_unmappable,1,1,AFTERCARE W/O CC/MCC
drg,DRG,MS124,MS124,DRG_MS124,oov,unknown_unmappable,1,1,OTHER DISORDERS OF THE EYE W MCC
drg,DRG,MS443,MS443,DRG_MS443,oov,unknown_unmappable,1,1,"DISORDERS OF LIVER EXCEPT MALIG, CIRR, ALC HEPA W/O CC/MCC"
medication,RXNORM,1928312,1928312,RXN_1928312,oov,pediatric_absent,1,1,flu vacc qs2017-18 36mos up/PF
drg,DRG,MS248,MS248,DRG_MS248,oov,unknown_unmappable,1,1,PERCUTANEOUS CARDIOVASCULAR PROCEDURES W NON-DRUG-ELUTING STENT W MCC OR 4+ ARTERIES OR STENTS
procedure,HCPCS,45650,45650,HCPCS_45650,oov,unknown_unmappable,1,1,OPEN REDUCTION NASAL FX
diagnosis,ICD10,S60.212S,S60212S,ICD10_S60212S,oov,unknown_unmappable,1,1,"Contusion of left wrist, sequela"
procedure,HCPCS,42460,42460,HCPCS_42460,oov,unknown_unmappable,1,1,HX SKIN BIOPSY
drg,DRG,MS382,MS382,DRG_MS382,oov,unknown_unmappable,1,1,COMPLICATED PEPTIC ULCER W/O CC/MCC
drg,DRG,APR254,APR254,DRG_APR254,oov,unknown_unmappable,1,1,OTHER DIGESTIVE SYSTEM DIAGNOSES
drg,DRG,OMAPR680,OMAPR680,DRG_OMAPR680,oov,unknown_unmappable,1,1,MAJOR O.R. PROCEDURES FOR LYMPHATIC/HEMATOPOIETIC/OTHER NEOPLASMS
drg,DRG,MS868,MS868,DRG_MS868,oov,unknown_unmappable,1,1,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC
diagnosis,ICD10,S41.109A,S41109A,ICD10_S41109A,oov,unknown_unmappable,1,1,Wound of axillary region
diagnosis,ICD10,R40.2420,R402420,ICD10_R402420,oov,unknown_unmappable,1,1,"Glasgow coma scale score 9-12, unspecified time"
medication,RXNORM,359601,359601,RXN_359601,oov,pediatric_absent,1,1,guaifenesin
procedure,HCPCS,91801,91801,HCPCS_91801,oov,unknown_unmappable,1,1,KIT GASTRO BTN MULTIPLE SIZES
procedure,HCPCS,15776,15776,HCPCS_15776,oov,unknown_unmappable,1,1,PR UROLOGY SURGERY PROCEDURE UNLISTED
medication,RXNORM,746810,746810,RXN_746810,oov,pediatric_absent,1,1,mometasone furoate
procedure,HCPCS,82694,82694,HCPCS_82694,oov,unknown_unmappable,1,1,CRANIAL SURGERY
medication,RXNORM,7982,7982,RXN_7982,oov,pediatric_absent,1,1,pen G benz/pen G procaine
medication,RXNORM,245001,245001,RXN_245001,oov,pediatric_absent,1,1,mag carb/aluminum hydrox/algin
medication,RXNORM,809572,809572,RXN_809572,oov,pediatric_absent,1,1,calcium carbonate/vitamin D3
diagnosis,ICD10,T16.1XXD,T161XXD,ICD10_T161XXD,oov,unknown_unmappable,1,1,"Foreign body of right ear, subsequent encounter"
procedure,HCPCS,1200,1200,HCPCS_1200,oov,unknown_unmappable,1,1,POLYSOMNOGRAPHY
medication,RXNORM,237406,237406,RXN_237406,oov,pediatric_absent,1,1,calcium carbonate/vitamin D2
procedure,HCPCS,12019,12019,HCPCS_12019,oov,unknown_unmappable,1,1,"PR TRACHEOSTOMY, PLANNED"
diagnosis,ICD10,S76.901A,S76901A,ICD10_S76901A,oov,unknown_unmappable,1,1,"Injury to thigh muscle or tendon, right, initial encounter"
drg,DRG,APR723,APR723,DRG_APR723,oov,unknown_unmappable,1,1,VIRAL ILLNESS
diagnosis,ICD10,H75.00,H7500,ICD10_H7500,oov,unknown_unmappable,1,1,"Mastoiditis in infectious and parasitic diseases classified elsewhere, unspecified ear"
procedure,HCPCS,46297,46297,HCPCS_46297,oov,unknown_unmappable,1,1,HX BROCHOSCOPY
procedure,HCPCS,45997,45997,HCPCS_45997,oov,unknown_unmappable,1,1,HX OTOPLASTY
procedure,HCPCS,90356,90356,HCPCS_90356,oov,unknown_unmappable,1,1,MR IAC WITH CONTRAST
medication,RXNORM,346968,346968,RXN_346968,oov,pediatric_absent,1,1,testosterone
diagnosis,ICD10,P04.8,P048,ICD10_P048,oov,unknown_unmappable,1,1,Newborn affected by other maternal noxious substances
diagnosis,ICD10,S61.206A,S61206A,ICD10_S61206A,oov,unknown_unmappable,1,1,"Unspecified open wound of right little finger without damage to nail, initial encounter"
procedure,HCPCS,47856,47856,HCPCS_47856,oov,unknown_unmappable,1,1,HX SKIN SPLIT GRAFT
medication,RXNORM,1233607,1233607,RXN_1233607,oov,pediatric_absent,1,1,calcium carbonate/vitamin D3
diagnosis,ICD10,S60.921A,S60921A,ICD10_S60921A,oov,unknown_unmappable,1,1,"Unspecified superficial injury of right hand, initial encounter"
diagnosis,ICD10,T73.3XXD,T733XXD,ICD10_T733XXD,oov,unknown_unmappable,1,1,"Fatigue due to excessive exertion, subsequent encounter"
diagnosis,ICD10,P74.21,P7421,ICD10_P7421,oov,unknown_unmappable,1,1,Hypernatremia of newborn
medication,RXNORM,859190,859190,RXN_859190,oov,pediatric_absent,1,1,selegiline HCl
medication,RXNORM,1000141,1000141,RXN_1000141,oov,pediatric_absent,1,1,medroxyprogesterone acetate
diagnosis,ICD9,767.3,7673,ICD9_7673,oov,code_version_mismatch,1,1,"Other injuries to skeleton, birth trauma"
diagnosis,ICD9,761.8,7618,ICD9_7618,oov,code_version_mismatch,1,1,Fetus or newborn affected by other specified maternal complications of pregnancy
procedure,HCPCS,82066,82066,HCPCS_82066,oov,unknown_unmappable,1,1,BOTOX INJECTION OF ANAL CANAL
diagnosis,ICD10,P04.89,P0489,ICD10_P0489,oov,unknown_unmappable,1,1,Newborn affected by other maternal noxious substances
drg,DRG,MS927,MS927,DRG_MS927,oov,unknown_unmappable,1,1,EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W SKIN GRAFT
drg,DRG,OMAPR842,OMAPR842,DRG_OMAPR842,oov,unknown_unmappable,1,1,BURNS W SKIN GRAFT EXCEPT EXTENSIVE 3RD DEGREE BURNS
medication,RXNORM,309317,309317,RXN_309317,oov,pediatric_absent,1,1,sod/pot/K cit/sod cit/cit acid
diagnosis,ICD10,Q66.41,Q6641,ICD10_Q6641,oov,unknown_unmappable,1,1,"Congenital talipes calcaneovalgus, right foot"
diagnosis,ICD10,P36.2,P362,PHE_657,oov,pediatric_absent,1,1,Sepsis of newborn due to Staphylococcus aureus
diagnosis,ICD10,T17.310A,T17310A,ICD10_T17310A,oov,unknown_unmappable,1,1,"Choking due to phlegm in larynx, initial encounter"
medication,RXNORM,1801298,1801298,RXN_1801298,oov,pediatric_absent,1,1,potassium chloride
diagnosis,ICD10,M84.469D,M84469D,ICD10_M84469D,oov,unknown_unmappable,1,1,"Pathological fracture of lower leg with routine healing, subsequent encounter"
procedure,HCPCS,47841,47841,HCPCS_47841,oov,unknown_unmappable,1,1,HX VOLVULUS REDUCTION
procedure,HCPCS,46434,46434,HCPCS_46434,oov,unknown_unmappable,1,1,EGD WITHOUT BIOPSY
procedure,HCPCS,46899,46899,HCPCS_46899,oov,unknown_unmappable,1,1,ESOPHAGEAL MANOMETRY
procedure,HCPCS,1666,1666,HCPCS_1666,oov,unknown_unmappable,1,1,URODYNAMICS STUDY
medication,RXNORM,2198900,2198900,RXN_2198900,oov,pediatric_absent,1,1,flu vacc qv live 2019(2-49yrs)
drg,DRG,OMAPR226,OMAPR226,DRG_OMAPR226,oov,unknown_unmappable,1,1,ANAL PROCEDURES
procedure,HCPCS,59134,59134,HCPCS_59134,oov,unknown_unmappable,1,1,PLACE GASTROSTOMY TUBE
procedure,HCPCS,43685,43685,HCPCS_43685,oov,unknown_unmappable,1,1,XR NECK SOFT TISSUE - LATERAL ONLY
diagnosis,ICD10,T17.898D,T17898D,ICD10_T17898D,oov,unknown_unmappable,1,1,"Other foreign object in other parts of respiratory tract causing other injury, subsequent encounter"
procedure,HCPCS,46767,46767,HCPCS_46767,oov,unknown_unmappable,1,1,ANORECTAL MANOMETRY
drg,DRG,MS332,MS332,DRG_MS332,oov,unknown_unmappable,1,1,RECTAL RESECTION W MCC
medication,RXNORM,36680,36680,RXN_36680,oov,pediatric_absent,1,1,Ca/D3/mag ox/zinc/cop/mang/bor
procedure,HCPCS,47879,47879,HCPCS_47879,oov,unknown_unmappable,1,1,HX CYSTOURETHROSCOPY
procedure,HCPCS,1402,1402,HCPCS_1402,oov,unknown_unmappable,1,1,"ENDOSCOPY, ESOPHAGUS"
diagnosis,ICD10,S59.091A,S59091A,ICD10_S59091A,oov,unknown_unmappable,1,1,"Other physeal fracture of lower end of ulna, right arm, initial encounter for closed fracture"
procedure,HCPCS,39290,39290,HCPCS_39290,oov,unknown_unmappable,1,1,BIOPSY NASOPHARYNX
medication,RXNORM,197845,197845,RXN_197845,oov,pediatric_absent,1,1,isotretinoin
procedure,HCPCS,15860,15860,HCPCS_15860,oov,unknown_unmappable,1,1,"PR HYPOSPAD REPAIR,1 STAGE,DIST,PLASTY"
procedure,HCPCS,39262,39262,HCPCS_39262,oov,unknown_unmappable,1,1,BIOPSY BOWEL
procedure,HCPCS,100395,100395,HCPCS_100395,oov,unknown_unmappable,1,1,"EXCISION, EXTERNAL EAR, PARTIAL, SIMPLE REPAIR"
procedure,HCPCS,60631,60631,HCPCS_60631,oov,unknown_unmappable,1,1,HX PENILE LYSIS OF ADHESIONS
procedure,HCPCS,82660,82660,HCPCS_82660,oov,unknown_unmappable,1,1,DECOMPRESSIVE CRANIECTOMY (TRAUMA)
diagnosis,ICD10,S00.461A,S00461A,ICD10_S00461A,oov,unknown_unmappable,1,1,"Insect bite (nonvenomous) of right ear, initial encounter"
drg,DRG,APR640,APR640,DRG_APR640,oov,unknown_unmappable,1,1,"NEONATE BIRTHWT >2499G, NORMAL NEWBORN OR NEONATE W OTHER PROBLEM"
procedure,HCPCS,45957,45957,HCPCS_45957,oov,unknown_unmappable,1,1,HX INTRATHECAL BACLOFEN PUMP EXPLANT
procedure,HCPCS,7395,7395,HCPCS_7395,oov,unknown_unmappable,1,1,"PR ANESTH,NOSE,SINUS SURGERY"
procedure,HCPCS,44229,44229,HCPCS_44229,oov,unknown_unmappable,1,1,I&D - PARONYCHIA
procedure,HCPCS,87586,87586,HCPCS_87586,oov,unknown_unmappable,1,1,SIG/BIOPSY
procedure,HCPCS,55524,55524,HCPCS_55524,oov,unknown_unmappable,1,1,HX STENT DILATION
medication,RXNORM,1041520,1041520,RXN_1041520,oov,pediatric_absent,1,1,azelaic acid
procedure,HCPCS,15374,15374,HCPCS_15374,oov,unknown_unmappable,1,1,PR APPENDICO-VESICOSTOMY
procedure,HCPCS,63265,63265,HCPCS_63265,oov,unknown_unmappable,1,1,REFERRAL TO HEMANGIOMA - PLASTICS
procedure,HCPCS,11281,11281,HCPCS_11281,oov,unknown_unmappable,1,1,"PR RELEASE EXTEN FOOT TENDONS,MULTIPL"
procedure,HCPCS,90278,90278,HCPCS_90278,oov,unknown_unmappable,1,1,MR FEMUR LEFT WITH CONTRAST
diagnosis,ICD10,H67.9,H679,ICD10_H679,oov,unknown_unmappable,1,1,"Otitis media in disease classified elsewhere, unspecified laterality"
drg,DRG,OMAPR240,OMAPR240,DRG_OMAPR240,oov,unknown_unmappable,1,1,DIGESTIVE MALIGNANCY
medication,RXNORM,197303,197303,RXN_197303,oov,pediatric_absent,1,1,acetazolamide
procedure,HCPCS,46055,46055,HCPCS_46055,oov,unknown_unmappable,1,1,HX EXCISION FRENUM LABIAL/BUCCAL
medication,RXNORM,897122,897122,RXN_897122,oov,pediatric_absent,1,1,liraglutide
procedure,HCPCS,17028,17028,HCPCS_17028,oov,unknown_unmappable,1,1,"PR VENTRICULO-CISTERNOSTOMY,3RD VENT,STEREO"
procedure,HCPCS,40707,40707,HCPCS_40707,oov,unknown_unmappable,1,1,EYE EXAM
diagnosis,ICD10,S50.361A,S50361A,ICD10_S50361A,oov,unknown_unmappable,1,1,"Insect bite (nonvenomous) of right elbow, initial encounter"
procedure,HCPCS,16782,16782,HCPCS_16782,oov,unknown_unmappable,1,1,PR EXCIS EPILEPT FOCUS W MONITOR
procedure,HCPCS,14181,14181,HCPCS_14181,oov,unknown_unmappable,1,1,PR INCISION OF PYLORIC MUSCLE
diagnosis,ICD9,V77.6,V776,ICD9_V776,oov,code_version_mismatch,1,1,"Screening, cystic fibrosis"
procedure,HCPCS,56150,56150,HCPCS_56150,oov,unknown_unmappable,1,1,MR HEAD OR WITHOUT CONTRAST
diagnosis,ICD10,Q70.31,Q7031,ICD10_Q7031,oov,unknown_unmappable,1,1,"Webbed toes, right foot"
procedure,HCPCS,82606,82606,HCPCS_82606,oov,unknown_unmappable,1,1,CRANIOFACIAL SURGERY
diagnosis,ICD10,H02.526,H02526,ICD10_H02526,oov,unknown_unmappable,1,1,Blepharophimosis of left eye
medication,RXNORM,1309239,1309239,RXN_1309239,oov,pediatric_absent,1,1,coconut oil
procedure,HCPCS,129968,129968,HCPCS_129968,oov,unknown_unmappable,1,1,PR INSERT GASTROSTOMY TUBE PERCUTANEOUS
drg,DRG,APR952,APR952,DRG_APR952,oov,unknown_unmappable,1,1,NONEXTENSIVE PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS
procedure,HCPCS,50090,50090,HCPCS_50090,oov,unknown_unmappable,1,1,"HX PA, RECONSTRUCTION (PLASTY), BRANCH, (CENTRAL)"
procedure,HCPCS,50268,50268,HCPCS_50268,oov,unknown_unmappable,1,1,HX PACEMAKER PROCEDURE/REPLACEMENT
procedure,HCPCS,129481,129481,HCPCS_129481,oov,unknown_unmappable,1,1,"PR REVISE GASTRIC PORT, OPEN"
procedure,HCPCS,42472,42472,HCPCS_42472,oov,unknown_unmappable,1,1,HX BREAST AUGMENTATION
diagnosis,ICD10,S79.119A,S79119A,ICD10_S79119A,oov,unknown_unmappable,1,1,"Salter-Harris type I physeal fracture of lower end of unspecified femur, initial encounter for closed fracture"
procedure,HCPCS,17002,17002,HCPCS_17002,oov,unknown_unmappable,1,1,"PR REPAIR SKULL W GRAFT,>5 CM"
procedure,HCPCS,65450,65450,HCPCS_65450,oov,unknown_unmappable,1,1,>COLON WITH CATH PLACEMENT
procedure,HCPCS,93058,93058,HCPCS_93058,oov,unknown_unmappable,1,1,XR PELVIS WITH LATERAL HIP - LEFT
procedure,HCPCS,92882,92882,HCPCS_92882,oov,unknown_unmappable,1,1,FL HIP - LEFT - OR
procedure,HCPCS,53882,53882,HCPCS_53882,oov,unknown_unmappable,1,1,COLONOSCOPY/CATH PLACEMENT 45378-22
diagnosis,ICD10,S52.391D,S52391D,ICD10_S52391D,oov,unknown_unmappable,1,1,"Other closed fracture of shaft of right radius with routine healing, subsequent encounter"
diagnosis,ICD10,S59.021D,S59021D,ICD10_S59021D,oov,unknown_unmappable,1,1,"Salter-harris type ii physeal fracture of lower end of ulna, right arm, subsequent encounter for fracture with routine healing"
drg,DRG,MS191,MS191,DRG_MS191,oov,unknown_unmappable,1,1,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC
diagnosis,ICD10,S79.101A,S79101A,ICD10_S79101A,oov,unknown_unmappable,1,1,"Closed fracture of epiphyseal plate of distal femur, right, initial encounter"
drg,DRG,OMAPR002,OMAPR002,DRG_OMAPR002,oov,unknown_unmappable,1,1,HEART &/OR LUNG TRANSPLANT
procedure,HCPCS,7923,7923,HCPCS_7923,oov,unknown_unmappable,1,1,INCISION AND REMOV FOREIGN BODY SUBCUTANEOUS;SIMPLE
diagnosis,ICD10,T48.6X2A,T486X2A,ICD10_T486X2A,oov,unknown_unmappable,1,1,"Poisoning by antiasthmatics, intentional self-harm, initial encounter"
medication,RXNORM,1811886,1811886,RXN_1811886,oov,pediatric_absent,1,1,levonorgestrel
medication,RXNORM,307684,307684,RXN_307684,oov,pediatric_absent,1,1,acetaminophen
procedure,HCPCS,47670,47670,HCPCS_47670,oov,unknown_unmappable,1,1,HX WRIST FRACTURE SURGERY
procedure,HCPCS,53475,53475,HCPCS_53475,oov,unknown_unmappable,1,1,ALLOGRAFT - OTHER
procedure,HCPCS,96238,96238,HCPCS_96238,oov,unknown_unmappable,1,1,IR JOINT OR BURSA INJECTION CONSULT
medication,RXNORM,829758,829758,RXN_829758,oov,pediatric_absent,1,1,calcium carb/vitamin D3/vit K1
diagnosis,ICD10,T80.92XS,T8092XS,ICD10_T8092XS,oov,unknown_unmappable,1,1,"Blood transfusion reaction, sequela"
diagnosis,ICD10,H02.23A,H0223A,ICD10_H0223A,oov,unknown_unmappable,1,1,Paralytic lagophthalmos of upper and lower eyelid of right eye
drg,DRG,MS490,MS490,DRG_MS490,oov,unknown_unmappable,1,1,BACK & NECK PROC EXC SPINAL FUSION W CC/MCC OR DISC DEVICE/NEUROSTIM
procedure,HCPCS,1002029,1002029,HCPCS_1002029,oov,unknown_unmappable,1,1,TEAR DUCT PROBE WITH OR WITHOUT IRRIGATION - SINGLE EYE
drg,DRG,OMAPR613,OMAPR613,DRG_OMAPR613,oov,unknown_unmappable,1,1,NEONATE BIRTHWT 1500-1999G W CONGENITAL/PERINATAL INFECTION
procedure,HCPCS,55851,55851,HCPCS_55851,oov,unknown_unmappable,1,1,INTRATHECAL CATHETER
medication,RXNORM,995666,995666,RXN_995666,oov,pediatric_absent,1,1,meclizine HCl
drg,DRG,MS058,MS058,DRG_MS058,oov,unknown_unmappable,1,1,MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W MCC
procedure,HCPCS,49980,49980,HCPCS_49980,oov,unknown_unmappable,1,1,"HX COARCTATION REPAIR, END TO END, EXTENDED"
medication,RXNORM,1043249,1043249,RXN_1043249,oov,pediatric_absent,1,1,tetrahydrozoline HCl/zinc sulf
diagnosis,ICD10,Z30.45,Z3045,ICD10_Z3045,oov,unknown_unmappable,1,1,Encounter for surveillance of transdermal patch hormonal contraceptive device
procedure,HCPCS,45672,45672,HCPCS_45672,oov,unknown_unmappable,1,1,COCHLEAR IMPLANT < 7 YEARS
diagnosis,ICD10,S63.619A,S63619A,ICD10_S63619A,oov,unknown_unmappable,1,1,"Finger sprain, initial encounter"
drg,DRG,MS559,MS559,DRG_MS559,oov,unknown_unmappable,1,1,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC"
procedure,HCPCS,50216,50216,HCPCS_50216,oov,unknown_unmappable,1,1,"HX VALVE REPLACEMENT, AORTIC (AVR), MECHANICAL"
procedure,HCPCS,43592,43592,HCPCS_43592,oov,unknown_unmappable,1,1,LIMITED STUDY SPINE - MRI
procedure,HCPCS,48621,48621,HCPCS_48621,oov,unknown_unmappable,1,1,BAL/BRONCHOSCOPY CULTURE
drg,DRG,OMAPR447,OMAPR447,DRG_OMAPR447,oov,unknown_unmappable,1,1,"OTHER KIDNEY, URINARY TRACT & RELATED PROCEDURES"
medication,RXNORM,1189915,1189915,RXN_1189915,oov,pediatric_absent,1,1,colloidal oatmeal
procedure,HCPCS,48344,48344,HCPCS_48344,oov,unknown_unmappable,1,1,NEPHROSTOMY
procedure,HCPCS,42712,42712,HCPCS_42712,oov,unknown_unmappable,1,1,HX KNEE ARTHROSCOPY
procedure,HCPCS,15388,15388,HCPCS_15388,oov,unknown_unmappable,1,1,"PR LAP,REIMPLANT URETER W/CYSTO,STENT"
medication,RXNORM,1357541,1357541,RXN_1357541,oov,pediatric_absent,1,1,tofacitinib citrate
procedure,HCPCS,46440,46440,HCPCS_46440,oov,unknown_unmappable,1,1,EGD FOREIGN BODY RETRIEVAL
medication,RXNORM,1792386,1792386,RXN_1792386,oov,pediatric_absent,1,1,ciprofloxacin HCl/fluocinolone
procedure,HCPCS,101872,101872,HCPCS_101872,oov,unknown_unmappable,1,1,NM PET CT BRAIN IMAGING WITH EEG
procedure,HCPCS,90540,90540,HCPCS_90540,oov,unknown_unmappable,1,1,MR TIBIA AND FIBULA BILATERAL WITHOUT CONTRAST
diagnosis,ICD9,770.18,77018,ICD9_77018,oov,code_version_mismatch,1,1,Other fetal and newborn aspiration with respiratory symptoms
drg,DRG,MS312,MS312,DRG_MS312,oov,unknown_unmappable,1,1,SYNCOPE & COLLAPSE
procedure,HCPCS,48270,48270,HCPCS_48270,oov,unknown_unmappable,1,1,HX FEMUR CLOSED REDUCTION
procedure,HCPCS,49922,49922,HCPCS_49922,oov,unknown_unmappable,1,1,"HX AORTIC STENOSIS REPAIR, SUBVALVAR"
drg,DRG,MS824,MS824,DRG_MS824,oov,unknown_unmappable,1,1,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC
diagnosis,ICD10,P74.3,P743,PHE_656.3,oov,pediatric_absent,1,1,Disturbances of potassium balance of newborn
procedure,HCPCS,47869,47869,HCPCS_47869,oov,unknown_unmappable,1,1,HX TRACHEOSTOMY CLOSURE
procedure,HCPCS,45655,45655,HCPCS_45655,oov,unknown_unmappable,1,1,HX EXCISION OF LIP MUCOCELE
procedure,HCPCS,48162,48162,HCPCS_48162,oov,unknown_unmappable,1,1,HX TOE AMPUTATION
procedure,HCPCS,46048,46048,HCPCS_46048,oov,unknown_unmappable,1,1,HX BRONCH/BIOPSY
procedure,HCPCS,45961,45961,HCPCS_45961,oov,unknown_unmappable,1,1,HX J-TUBE REMOVAL
diagnosis,ICD10,S92.313A,S92313A,ICD10_S92313A,oov,unknown_unmappable,1,1,Fracture of 1st metatarsal
procedure,HCPCS,63119,63119,HCPCS_63119,oov,unknown_unmappable,1,1,"STENT, URETERA"
procedure,HCPCS,47871,47871,HCPCS_47871,oov,unknown_unmappable,1,1,HX CARDIOVASCULAR SURGERY
procedure,HCPCS,44892,44892,HCPCS_44892,oov,unknown_unmappable,1,1,CIRCUMCISION CARE
medication,RXNORM,209884,209884,RXN_209884,oov,pediatric_absent,1,1,pyrithione zinc
drg,DRG,OM296,OM296,DRG_OM296,oov,unknown_unmappable,1,1,NUTRITIONAL & MISC METABOLIC DISORDERS AGE > 17 W CC
procedure,HCPCS,47657,47657,HCPCS_47657,oov,unknown_unmappable,1,1,HX TESTICLE REMOVAL
procedure,HCPCS,48296,48296,HCPCS_48296,oov,unknown_unmappable,1,1,HX GLOSSECTOMY
diagnosis,ICD10,H73.822,H73822,ICD10_H73822,oov,unknown_unmappable,1,1,"Atrophic nonflaccid tympanic membrane, left ear"
medication,RXNORM,359297,359297,RXN_359297,oov,pediatric_absent,1,1,calcium carbonate
procedure,HCPCS,50024,50024,HCPCS_50024,oov,unknown_unmappable,1,1,HX DEVICE CLOSURE
procedure,HCPCS,17522,17522,HCPCS_17522,oov,unknown_unmappable,1,1,NERVE BIOPSY
procedure,HCPCS,56857,56857,HCPCS_56857,oov,unknown_unmappable,1,1,PE TUBING
diagnosis,ICD10,S21.91XA,S2191XA,ICD10_S2191XA,oov,unknown_unmappable,1,1,"Laceration of chest, initial encounter"
drg,DRG,APR143,APR143,DRG_APR143,oov,unknown_unmappable,1,1,"OTHER RESPIRATORY DIAGNOSES EXCEPT SIGNS, SYMPTOMS & MINOR DIAGNOSES"
procedure,HCPCS,47947,47947,HCPCS_47947,oov,unknown_unmappable,1,1,HX CARDIAC VALVE REPLACEMENT
diagnosis,ICD9,992.9,9929,ICD9_9929,oov,code_version_mismatch,1,1,Unspecified effects of heat and light
procedure,HCPCS,47685,47685,HCPCS_47685,oov,unknown_unmappable,1,1,HX FRACTURE SURGERY
diagnosis,ICD10,Q13.89,Q1389,ICD10_Q1389,oov,unknown_unmappable,1,1,Other congenital malformations of anterior segment of eye
medication,RXNORM,221082,221082,RXN_221082,oov,pediatric_absent,1,1,colloidal oatmeal
medication,RXNORM,861473,861473,RXN_861473,oov,pediatric_absent,1,1,meperidine HCl/PF
procedure,HCPCS,53770,53770,HCPCS_53770,oov,unknown_unmappable,1,1,PANCREATIC STIMULATION 43757
procedure,HCPCS,56795,56795,HCPCS_56795,oov,unknown_unmappable,1,1,PACEMAKER IMPLANTS
diagnosis,ICD10,M20.5X9,M205X9,ICD10_M205X9,oov,unknown_unmappable,1,1,Contracture of toe
procedure,HCPCS,44067,44067,HCPCS_44067,oov,unknown_unmappable,1,1,FL UPPER GI
diagnosis,ICD10,V49.50XD,V4950XD,ICD10_V4950XD,oov,unknown_unmappable,1,1,"Passenger injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter"
procedure,HCPCS,47798,47798,HCPCS_47798,oov,unknown_unmappable,1,1,HX INTRACAPSULAR CATARACT EXTRACTION
diagnosis,ICD9,777.53,77753,PHE_656.6,oov,pediatric_absent,1,1,Stage III necrotizing enterocolitis in newborn
drg,DRG,MS814,MS814,DRG_MS814,oov,unknown_unmappable,1,1,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W MCC
procedure,HCPCS,67360,67360,HCPCS_67360,oov,unknown_unmappable,1,1,ANAL MANOMETRY CATH
diagnosis,ICD10,S02.113B,S02113B,ICD10_S02113B,oov,unknown_unmappable,1,1,Open fracture of left occipital condyle
procedure,HCPCS,63063,63063,HCPCS_63063,oov,unknown_unmappable,1,1,"SET, FRONTALIS SUSPENSION"
