rxcui,level1_token,level2_token,level3_token,tty
313215,RXN_313215,RXN_313215,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1739749,RXN_1739754,,THERA_CNS_DRUGS,Semantic Clinical Drug
103968,RXN_103968,RXN_103968,THERA_CNS_DRUGS,Semantic Clinical Drug
856519,RXN_856519,RXN_856519,THERA_CARDIOVASCULAR,Semantic Clinical Drug
856481,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
240906,RXN_213040,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
150889,RXN_1232190,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1536484,RXN_1536490,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
310465,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1809068,,,THERA_BIOLOGICALS,Semantic Clinical Drug
1364435,RXN_1364441,,THERA_ANTICOAGULANTS,Semantic Clinical Drug
1364445,RXN_1364447,,THERA_ANTICOAGULANTS,Semantic Clinical Drug
284207,,,THERA_CONTRACEPTIVES,Semantic Clinical Drug
608813,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1368006,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1370001,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1670351,RXN_1670351,RXN_1670351,THERA_CNS_DRUGS,Semantic Clinical Drug
359385,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
848178,,,THERA_SKIN_PREPS,Semantic Clinical Drug
790486,RXN_790486,RXN_790486,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Generic Pack
2100008,,,THERA_ANTIVIRALS,Semantic Clinical Drug
82806,,INGSET_134860+855892,THERA_CNS_DRUGS,Precise Ingredient
1049580,,,THERA_ANALGESICS,Semantic Clinical Drug
198300,RXN_198300,RXN_198300,THERA_SKIN_PREPS,Semantic Clinical Drug
1248057,,,THERA_ANTIHISTAMINE_AND_DECONGESTANT_COMBINATION,Semantic Clinical Drug
1421985,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
658,,,THERA_ELECT_CALORIC_H2O,Ingredient
198238,RXN_198238,RXN_198238,THERA_ANTIARTHRITICS,Semantic Clinical Drug
252479,,,THERA_CNS_DRUGS,Semantic Clinical Drug
864818,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
798297,,,THERA_BIOLOGICALS,Semantic Clinical Drug
1488674,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1053697,RXN_1053697,RXN_1053697,THERA_ANTIFUNGALS,Semantic Clinical Drug
313777,RXN_313777,RXN_313777,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
309310,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1251194,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
238151,RXN_238151,RXN_238151,THERA_GASTROINTESTINAL,Semantic Clinical Drug
885857,RXN_885857,RXN_885857,THERA_GASTROINTESTINAL,Semantic Clinical Drug
9873,,INGSET_1044546+107287+1098473+1153845+1153846+1155977+1155978+1156121+1159335+1159336+1159339+1159340+1159341+1159342+1159343+1164024+1165136+1165137+1234467+1234481+1234588+1234589+1294836+1294866+1294955+1295174+1295317+1295440+1295523+1295527+1295600+1295624+1297380+1484804+1596003+1596004+1734688+2371777+2371778+2371779+2371780+315945+329069+329623+330221+330226+330228+330230+330232+331465+334390+334403+335564+335565+335567+335568+335570+336808+336809+336811+346027+373907+373909+373910+373911+373913+374478+378083+378213+384933+393152+393495+451717+636723+637364+705774+826661+880815,THERA_VITAMINS,Ingredient
799034,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
359634,,,THERA_EENT_PREPS,Semantic Clinical Drug
240812,,,THERA_ANTIFUNGALS,Semantic Clinical Drug
197660,RXN_208513,,THERA_HORMONES,Semantic Clinical Drug
403849,,,THERA_HORMONES,Semantic Clinical Drug
310197,RXN_150840,,THERA_HORMONES,Semantic Clinical Drug
346968,,,THERA_HORMONES,Semantic Clinical Drug
285156,,INGSET_2480908+2480914+2480915+2480916+2480917,THERA_GASTROINTESTINAL,Ingredient
248288,,,THERA_HORMONES,Semantic Clinical Drug
829539,,,THERA_SKIN_PREPS,Semantic Clinical Drug
830460,RXN_830463,,THERA_BIOLOGICALS,Semantic Clinical Drug
1652827,,,THERA_BIOLOGICALS,Semantic Clinical Drug
855318,,,THERA_ANTICOAGULANTS,Semantic Clinical Drug
562502,RXN_562502,RXN_562502,THERA_CARDIOVASCULAR,Semantic Clinical Drug
995666,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
244098,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
861601,RXN_861601,RXN_861601,THERA_ANTIINFECTIVES_MISCELLANEOUS,Semantic Clinical Drug
861383,RXN_861385,,THERA_ANTIFUNGALS,Semantic Clinical Drug
1791493,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1482908,RXN_1482908,RXN_1482908,THERA_ANTIFUNGALS,Semantic Clinical Drug
349435,RXN_349435,RXN_349435,THERA_ANTIFUNGALS,Semantic Clinical Drug
198538,RXN_198538,RXN_198538,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1244214,RXN_1244214,RXN_1244214,THERA_HORMONES,Semantic Clinical Drug
1926331,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1193339,RXN_1193341,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
237931,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
858810,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
1000135,RXN_1000135,RXN_1000135,THERA_HORMONES,Semantic Clinical Drug
197770,RXN_197770,RXN_197770,THERA_DIURETICS,Semantic Clinical Drug
665038,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1368385,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
283639,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
359297,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
351134,,,THERA_ANALGESICS,Semantic Clinical Drug
197313,RXN_197313,RXN_197313,THERA_ANTIVIRALS,Semantic Clinical Drug
313048,RXN_313048,RXN_313048,THERA_SKIN_PREPS,Semantic Clinical Drug
309097,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1087459,RXN_1087459,RXN_1087459,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
706548,,,THERA_SKIN_PREPS,Semantic Clinical Drug
996740,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1234581,,,THERA_EENT_PREPS,Semantic Clinical Drug
832924,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
429503,RXN_429503,RXN_429503,THERA_DIURETICS,Semantic Clinical Drug
359601,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
727345,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
313450,RXN_313450,RXN_313450,THERA_SKIN_PREPS,Semantic Clinical Drug
198116,RXN_198116,RXN_198116,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
855906,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
103403,,,THERA_SKIN_PREPS,Semantic Clinical Drug
197574,,,THERA_SKIN_PREPS,Semantic Clinical Drug
227312,,INGSET_227312,THERA_DIAGNOSTIC,Precise Ingredient
1010296,,,THERA_ANESTHETICS,Semantic Clinical Drug
1662278,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1721476,RXN_1721476,RXN_1721476,THERA_ANTIBIOTICS,Semantic Clinical Drug
259581,,,THERA_EENT_PREPS,Semantic Clinical Drug
861672,RXN_861672,RXN_861672,THERA_ANALGESICS,Semantic Clinical Drug
198586,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
617325,RXN_617325,RXN_617325,THERA_DIURETICS,Semantic Clinical Drug
1012015,RXN_1012017,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1091152,RXN_1091153,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1091322,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1595460,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
727757,,,THERA_ANTIINFLAM_TUMOR_NECROSIS_FACTOR_INHIBITING_AGENTS,Semantic Clinical Drug
205285,RXN_205285,RXN_205285,THERA_ANTIARTHRITICS,Semantic Clinical Drug
312132,RXN_207243,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
966914,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
309078,RXN_309078,RXN_309078,THERA_ANTIBIOTICS,Semantic Clinical Drug
197686,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
313421,,,THERA_ANTIFUNGALS,Semantic Clinical Drug
1436239,RXN_1436245,,THERA_CNS_DRUGS,Semantic Clinical Drug
706868,RXN_706872,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1085741,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1807628,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
403957,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1488665,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
402019,RXN_402019,RXN_402019,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1442137,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
484814,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1652644,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1809438,,,THERA_BIOLOGICALS,Semantic Clinical Drug
1809417,,,THERA_BIOLOGICALS,Semantic Clinical Drug
1809421,,,THERA_BIOLOGICALS,Semantic Clinical Drug
1809444,,,THERA_BIOLOGICALS,Semantic Clinical Drug
762866,,,THERA_HORMONES,Semantic Clinical Drug
1085816,,,THERA_ANTIPARASITICS,Semantic Clinical Drug
701882,,,THERA_EENT_PREPS,Semantic Clinical Drug
864675,RXN_864675,RXN_864675,THERA_ANTIINFECTIVES_MISCELLANEOUS,Semantic Clinical Drug
1375379,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
687043,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
991336,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1437278,,,THERA_CNS_DRUGS,Semantic Clinical Drug
1544968,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1734921,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1657974,,,THERA_IMMUNOSUPPRESSANTS,Semantic Clinical Drug
1441527,,,THERA_IMMUNOSUPPRESSANTS,Semantic Clinical Drug
347861,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
829758,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
997415,,,THERA_ANTIHISTAMINE_AND_DECONGESTANT_COMBINATION,Semantic Clinical Drug
200257,RXN_200257,RXN_200257,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
241834,RXN_241834,RXN_241834,THERA_IMMUNOSUPPRESSANTS,Semantic Clinical Drug
835894,RXN_835909,,THERA_IMMUNOSUPPRESSANTS,Semantic Clinical Drug
1734377,RXN_1734377,RXN_1734377,THERA_ANTIVIRALS,Semantic Clinical Drug
805464,RXN_805464,RXN_805464,THERA_CNS_DRUGS,Semantic Clinical Drug
1928312,,,THERA_BIOLOGICALS,Semantic Clinical Drug
209884,,,THERA_SKIN_PREPS,Semantic Clinical Drug
657569,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1790122,,,THERA_CNS_DRUGS,Semantic Clinical Drug
198077,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
198076,RXN_198076,RXN_198076,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
197889,RXN_197889,RXN_197889,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
748798,,,THERA_CONTRACEPTIVES,Generic Pack
672567,RXN_672567,RXN_672567,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1367436,,,THERA_CONTRACEPTIVES,Semantic Clinical Drug
308516,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
6218,,INGSET_1162200+1162201+1868568+1868569+1868570+1868576+336731+378092,THERA_GASTROINTESTINAL,Ingredient
27748,,,THERA_MISCELLANEOUS_MEDICAL_SUPPLIES_DEVICES_NON_DRUG,Ingredient
1233778,,,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
644133,RXN_644133,RXN_644133,THERA_SKIN_PREPS,Semantic Clinical Drug
313572,RXN_313572,RXN_313572,THERA_ANTIBIOTICS,Semantic Clinical Drug
313921,RXN_313921,RXN_313921,THERA_SKIN_PREPS,Semantic Clinical Drug
835886,RXN_835899,,THERA_IMMUNOSUPPRESSANTS,Semantic Clinical Drug
197781,,,THERA_SKIN_PREPS,Semantic Clinical Drug
11002,,INGSET_1093288+1157081+1159972+1159976+1162165+1163562+1295742+1428950+1428951+1436932+1490478+1494096+1796545+1995087+2627281+328775+328958+329205+330295+332405+340032+340172+343162+343251+351058+358421+374436+374480+374592+376530+377520+377809+377840+377953+379327+452489+477127+486068+498906+584419+797846+827405+835836+876073,THERA_SKIN_PREPS,Ingredient
1085640,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1372270,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
834046,RXN_834046,RXN_834046,THERA_ANTIBIOTICS,Semantic Clinical Drug
7646,,INGSET_1161024+1161025+1161028+1161029+1811627+1811628+1811629+1855326+1855327+1855328+1855339+1855340+2003654+2003655+2262022+2262023+2262024+2625141+2625142+2625143+316407+316408+317451+378236+402424+616538,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Ingredient
245493,,,THERA_VITAMINS,Semantic Clinical Drug
751553,,,THERA_CONTRACEPTIVES,Generic Pack
1494169,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
310324,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
313913,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
198252,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
905148,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
854873,,,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
798276,,,THERA_BIOLOGICALS,Semantic Clinical Drug
349420,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
1100896,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1112258,,,THERA_ANTIHISTAMINE_AND_DECONGESTANT_COMBINATION,Semantic Clinical Drug
1099878,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
992475,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
1189915,,,THERA_SKIN_PREPS,Semantic Clinical Drug
238936,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1812468,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1251190,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1871464,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1871462,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1871460,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1310468,,,THERA_MISCELLANEOUS_MEDICAL_SUPPLIES_DEVICES_NON_DRUG,Precise Ingredient
1652673,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
359050,,,THERA_SKIN_PREPS,Semantic Clinical Drug
313453,RXN_805372,,THERA_SKIN_PREPS,Semantic Clinical Drug
314268,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1870207,RXN_1870207,RXN_1870207,THERA_AUTONOMIC_DRUGS,Semantic Clinical Drug
1989104,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
242736,,,THERA_SKIN_PREPS,Semantic Clinical Drug
704855,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1591923,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Precise Ingredient
1871456,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1300368,,,THERA_BIOLOGICALS,Semantic Clinical Drug
757665,RXN_757665,RXN_757665,THERA_BLOOD,Semantic Clinical Drug
1595476,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1368034,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1995477,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
808748,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
1049080,,,THERA_SKIN_PREPS,Semantic Clinical Drug
240416,RXN_240416,RXN_240416,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
2043306,RXN_2043308,,THERA_BIOLOGICALS,Semantic Clinical Drug
1236013,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1547658,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
310203,RXN_211975,,THERA_HORMONES,Semantic Clinical Drug
835913,,,THERA_ANTIINFECTIVES_MISCELLANEOUS,Semantic Clinical Drug
242297,,,THERA_CONTRACEPTIVES,Semantic Clinical Drug
197845,,,THERA_SKIN_PREPS,Semantic Clinical Drug
347980,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
861705,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
968925,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1245763,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1294122,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
309916,,,THERA_SKIN_PREPS,Semantic Clinical Drug
562411,RXN_562411,RXN_562411,THERA_ANTIBIOTICS,Semantic Clinical Drug
686534,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
310992,RXN_310992,RXN_310992,THERA_ANTIARTHRITICS,Semantic Clinical Drug
1741046,,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
1357541,RXN_1357547,,THERA_ANTIARTHRITICS,Semantic Clinical Drug
809572,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1094022,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
898694,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1547666,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
1806179,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
579907,RXN_579907,RXN_579907,THERA_EENT_PREPS,Semantic Clinical Drug
636574,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
1236048,,,THERA_ANTIHISTAMINE_AND_DECONGESTANT_COMBINATION,Semantic Clinical Drug
313201,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1298448,,,THERA_ANTIFUNGALS,Semantic Clinical Drug
1791701,RXN_1791701,RXN_1791701,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1736585,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
645037,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
199055,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
198859,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1049670,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
1721458,RXN_1721458,RXN_1721458,THERA_ANTIBIOTICS,Semantic Clinical Drug
349482,,,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
1300377,RXN_1300378,,THERA_BIOLOGICALS,Semantic Clinical Drug
665042,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
314142,RXN_314142,RXN_314142,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
311028,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
309098,RXN_309098,RXN_309098,THERA_ANTIBIOTICS,Semantic Clinical Drug
847187,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1101446,,,THERA_SEDATIVE_HYPNOTICS,Semantic Clinical Drug
125921,,INGSET_1163328+1163329+336234+375090,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Ingredient
343033,,,THERA_HORMONES,Semantic Clinical Drug
905451,RXN_905453,,THERA_THYROID_PREPS,Semantic Clinical Drug
310594,RXN_310594,RXN_310594,THERA_ANTIBIOTICS,Semantic Clinical Drug
7982,,INGSET_215674+225110+2671685+2671688+2671694+2684986+583271+731542+731554,THERA_ANTIBIOTICS,Multiple Ingredients
836306,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
833217,RXN_833217,RXN_833217,THERA_CARDIAC_DRUGS,Semantic Clinical Drug
1734475,,,THERA_ANESTHETICS,Semantic Clinical Drug
11377,,INGSET_1098472+1098473+1159335+1159336+1162379+1295523+1539632+1539633+2123167,THERA_GASTROINTESTINAL,Ingredient
259878,,,THERA_VITAMINS,Semantic Clinical Drug
198906,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1111265,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
237649,RXN_237649,RXN_237649,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
197379,,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
308429,RXN_308429,RXN_308429,THERA_ANTIINFECTIVES_MISCELLANEOUS,Semantic Clinical Drug
311245,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
150921,RXN_150921,RXN_150921,THERA_VITAMINS,Semantic Clinical Drug
308384,RXN_308384,RXN_308384,THERA_VITAMINS,Semantic Clinical Drug
36680,,INGSET_36680,THERA_ELECT_CALORIC_H2O,Precise Ingredient
1810573,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1658105,,,THERA_BIOLOGICALS,Semantic Clinical Drug
896218,RXN_896222,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
200132,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1300791,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Semantic Clinical Drug
1723160,RXN_1723160,RXN_1723160,THERA_ANTIBIOTICS,Semantic Clinical Drug
836286,,,THERA_ANTIASTHMATICS,Semantic Clinical Drug
198200,RXN_198200,RXN_198200,THERA_ANTIBIOTICS,Semantic Clinical Drug
995607,RXN_995607,RXN_995607,THERA_ANTIBIOTICS,Semantic Clinical Drug
197517,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
1190572,RXN_1190572,RXN_1190572,THERA_GASTROINTESTINAL,Semantic Clinical Drug
311671,RXN_311671,RXN_311671,THERA_DIURETICS,Semantic Clinical Drug
1540862,RXN_1540868,,THERA_ANTIBIOTICS,Semantic Clinical Drug
807222,,,THERA_BIOLOGICALS,Semantic Clinical Drug
1729075,,,THERA_CARDIOVASCULAR,Generic Pack
1358762,,,THERA_CONTRACEPTIVES,Semantic Clinical Drug
309368,RXN_309368,RXN_309368,THERA_ANTIFUNGALS,Semantic Clinical Drug
360110,RXN_360110,RXN_360110,THERA_IMMUNOSUPPRESSANTS,Semantic Clinical Drug
1309239,,INGSET_1486411+1486412+1486413+1486414+1490720+1490721+1490722+1490723,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Ingredient
1193343,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
1193347,,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
237982,RXN_208236,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
221082,,INGSET_1155499+1189914+1295161+1595492+240184+340617+343629+377782+377783+583000+583001,THERA_SKIN_PREPS,Ingredient
628953,RXN_628953,RXN_628953,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
993770,,,THERA_ANALGESICS,Semantic Clinical Drug
807277,RXN_807277,RXN_807277,THERA_BIOLOGICALS,Semantic Clinical Drug
665019,RXN_665022,,THERA_ANTIFUNGALS,Semantic Clinical Drug
905225,RXN_905225,RXN_905225,THERA_CARDIOVASCULAR,Semantic Clinical Drug
349407,RXN_352211,,THERA_CARDIOVASCULAR,Semantic Clinical Drug
582247,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1369783,,,THERA_MUSCLE_RELAXANTS,Semantic Clinical Drug
1049154,,,THERA_COUGH_COLD_PREPARATIONS,Semantic Clinical Drug
309335,RXN_309335,RXN_309335,THERA_ANTIBIOTICS,Semantic Clinical Drug
897122,RXN_897126,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1294550,,,THERA_DIURETICS,Semantic Clinical Drug
1046787,RXN_1046787,RXN_1046787,THERA_GASTROINTESTINAL,Semantic Clinical Drug
197303,,,THERA_DIURETICS,Semantic Clinical Drug
664704,,,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
1867544,RXN_1867544,RXN_1867544,THERA_ELECT_CALORIC_H2O,Semantic Clinical Drug
17305,,INGSET_17305,THERA_MISCELLANEOUS_MEDICAL_SUPPLIES_DEVICES_NON_DRUG,Ingredient
245496,,,THERA_VITAMINS,Semantic Clinical Drug
245494,,,THERA_VITAMINS,Semantic Clinical Drug
2059184,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
476673,,,THERA_CNS_DRUGS,Semantic Clinical Drug
608139,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
349547,,,THERA_PSYCHOTHERAPEUTIC_DRUGS,Semantic Clinical Drug
242333,,,THERA_HORMONES,Semantic Clinical Drug
1246825,,,THERA_EENT_PREPS,Semantic Clinical Drug
1150087,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
1310754,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
905283,RXN_905283,RXN_905283,THERA_ANTIPARKINSON_DRUGS,Semantic Clinical Drug
763306,RXN_763308,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
310587,,,THERA_HORMONES,Semantic Clinical Drug
797678,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1311540,,INGSET_1311540,THERA_SKIN_PREPS,Ingredient
1312502,,,THERA_VITAMINS,Semantic Clinical Drug
312793,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1041520,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1116363,,,THERA_EENT_PREPS,Semantic Clinical Drug
308743,,,THERA_VITAMINS,Semantic Clinical Drug
562381,,,THERA_BLOOD,Semantic Clinical Drug
826013,,,THERA_BLOOD,Semantic Clinical Drug
476271,,,THERA_BLOOD,Semantic Clinical Drug
1666311,,,THERA_BLOOD,Semantic Clinical Drug
1743994,,,THERA_BLOOD,Semantic Clinical Drug
701984,RXN_701984,RXN_701984,THERA_EENT_PREPS,Semantic Clinical Drug
706820,,,THERA_EENT_PREPS,Semantic Clinical Drug
1604539,,,THERA_ANTIHYPERGLYCEMICS,Semantic Clinical Drug
1191265,,,THERA_SKIN_PREPS,Semantic Clinical Drug
2170245,,,THERA_UNCLASSIFIED_DRUG_PRODUCTS,Generic Pack
508,,INGSET_1006095+1045329+1154633+1154912+1154924+1154930+1420989+1420990+1491545+1491546+1540658+1540659+1651590+1792857+1792861+1792881+2711687+334318+335986+340141+358582+377570+437362+581735+596942,THERA_SKIN_PREPS,Ingredient
348177,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
241911,,,THERA_GASTROINTESTINAL,Semantic Clinical Drug
855172,,,THERA_ANTIHISTAMINES,Semantic Clinical Drug
308691,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1739997,,,THERA_ANTIBIOTICS,Semantic Clinical Drug
861353,,,THERA_SKIN_PREPS,Semantic Clinical Drug
1657066,RXN_1657068,,THERA_ANTINEOPLASTICS,Semantic Clinical Drug
485647,,,THERA_SKIN_PREPS,Semantic Clinical Drug
198641,,,THERA_VITAMINS,Semantic Clinical Drug
